"ID,""ID_BATCH"",""ID_RUN_STAGING"",""ID_CLIENT"",""SOURCE_RUN_ID"",""ID_CONFIGURATION"",""VALUE_LEVEL_1"",""VALUE_LEVEL_2"",""VALUE_LEVEL_3"",""VALUE_LEVEL_4"",""VALUE_LEVEL_5"",""ML_BEST_MODEL"",""ML_CLASSIFICATION"",""ML_TYPE"",""ML_STATUS"",""SCP_BEST_MODEL"",""SCP_CLASSIFICATION"",""SCP_STATUS"",""SERIES_CLASSIFICATION"",""COMPARISON_STATUS"",""HAS_BASE_CANDIDATE"",""HAS_SCP_CALCULATED"",""HAS_ML_CALCULATED"",""HISTORY_M1"",""HISTORY_M2"",""HISTORY_M3"",""HISTORY_M4"",""HISTORY_M5"",""HISTORY_M6"",""SCP_FORECAST_M1"",""SCP_FORECAST_M2"",""SCP_FORECAST_M3"",""SCP_FORECAST_M4"",""SCP_FORECAST_M5"",""SCP_FORECAST_M6"",""ML_FORECAST_M1"",""ML_FORECAST_M2"",""ML_FORECAST_M3"",""ML_FORECAST_M4"",""ML_FORECAST_M5"",""ML_FORECAST_M6"",""SCP_SIGNED_ERROR_M1"",""SCP_SIGNED_ERROR_M2"",""SCP_SIGNED_ERROR_M3"",""SCP_SIGNED_ERROR_M4"",""SCP_SIGNED_ERROR_M5"",""SCP_SIGNED_ERROR_M6"",""ML_SIGNED_ERROR_M1"",""ML_SIGNED_ERROR_M2"",""ML_SIGNED_ERROR_M3"",""ML_SIGNED_ERROR_M4"",""ML_SIGNED_ERROR_M5"",""ML_SIGNED_ERROR_M6"",""SCP_ABS_ERROR_M1"",""SCP_ABS_ERROR_M2"",""SCP_ABS_ERROR_M3"",""SCP_ABS_ERROR_M4"",""SCP_ABS_ERROR_M5"",""SCP_ABS_ERROR_M6"",""ML_ABS_ERROR_M1"",""ML_ABS_ERROR_M2"",""ML_ABS_ERROR_M3"",""ML_ABS_ERROR_M4"",""ML_ABS_ERROR_M5"",""ML_ABS_ERROR_M6"",""SCP_SQUARED_ERROR_M1"",""SCP_SQUARED_ERROR_M2"",""SCP_SQUARED_ERROR_M3"",""SCP_SQUARED_ERROR_M4"",""SCP_SQUARED_ERROR_M5"",""SCP_SQUARED_ERROR_M6"",""ML_SQUARED_ERROR_M1"",""ML_SQUARED_ERROR_M2"",""ML_SQUARED_ERROR_M3"",""ML_SQUARED_ERROR_M4"",""ML_SQUARED_ERROR_M5"",""ML_SQUARED_ERROR_M6"",""POSITIVE_HISTORY_MONTH_COUNT_M1"",""POSITIVE_HISTORY_MONTH_COUNT_M2"",""POSITIVE_HISTORY_MONTH_COUNT_M3"",""POSITIVE_HISTORY_MONTH_COUNT_M4"",""POSITIVE_HISTORY_MONTH_COUNT_M5"",""POSITIVE_HISTORY_MONTH_COUNT_M6"",""SCP_MAE_M1"",""SCP_MAE_M2"",""SCP_MAE_M3"",""SCP_MAE_M4"",""SCP_MAE_M5"",""SCP_MAE_M6"",""ML_MAE_M1"",""ML_MAE_M2"",""ML_MAE_M3"",""ML_MAE_M4"",""ML_MAE_M5"",""ML_MAE_M6"",""SCP_RMSE_M1"",""SCP_RMSE_M2"",""SCP_RMSE_M3"",""SCP_RMSE_M4"",""SCP_RMSE_M5"",""SCP_RMSE_M6"",""ML_RMSE_M1"",""ML_RMSE_M2"",""ML_RMSE_M3"",""ML_RMSE_M4"",""ML_RMSE_M5"",""ML_RMSE_M6"",""SCP_WAPE_M1"",""SCP_WAPE_M2"",""SCP_WAPE_M3"",""SCP_WAPE_M4"",""SCP_WAPE_M5"",""SCP_WAPE_M6"",""ML_WAPE_M1"",""ML_WAPE_M2"",""ML_WAPE_M3"",""ML_WAPE_M4"",""ML_WAPE_M5"",""ML_WAPE_M6"",""SCP_BIAS_M1"",""SCP_BIAS_M2"",""SCP_BIAS_M3"",""SCP_BIAS_M4"",""SCP_BIAS_M5"",""SCP_BIAS_M6"",""ML_BIAS_M1"",""ML_BIAS_M2"",""ML_BIAS_M3"",""ML_BIAS_M4"",""ML_BIAS_M5"",""ML_BIAS_M6"",""WINNER_METHOD_M1"",""WINNER_METHOD_M2"",""WINNER_METHOD_M3"",""WINNER_METHOD_M4"",""WINNER_METHOD_M5"",""WINNER_METHOD_M6"",""WINNER_MODEL_M1"",""WINNER_MODEL_M2"",""WINNER_MODEL_M3"",""WINNER_MODEL_M4"",""WINNER_MODEL_M5"",""WINNER_MODEL_M6"",""FINALIST_METHOD_M1"",""FINALIST_METHOD_M2"",""FINALIST_METHOD_M3"",""FINALIST_METHOD_M4"",""FINALIST_METHOD_M5"",""FINALIST_METHOD_M6"",""FINALIST_MODEL_M1"",""FINALIST_MODEL_M2"",""FINALIST_MODEL_M3"",""FINALIST_MODEL_M4"",""FINALIST_MODEL_M5"",""FINALIST_MODEL_M6"",""WINNER_IMPROVEMENT_PCT_M1"",""WINNER_IMPROVEMENT_PCT_M2"",""WINNER_IMPROVEMENT_PCT_M3"",""WINNER_IMPROVEMENT_PCT_M4"",""WINNER_IMPROVEMENT_PCT_M5"",""WINNER_IMPROVEMENT_PCT_M6"",""TOTAL_HISTORY_OLDER_3M"",""SCP_TOTAL_FORECAST_OLDER_3M"",""ML_TOTAL_FORECAST_OLDER_3M"",""SCP_TOTAL_SIGNED_ERROR_OLDER_3M"",""ML_TOTAL_SIGNED_ERROR_OLDER_3M"",""SCP_TOTAL_ABS_ERROR_OLDER_3M"",""ML_TOTAL_ABS_ERROR_OLDER_3M"",""SCP_TOTAL_SQUARED_ERROR_OLDER_3M"",""ML_TOTAL_SQUARED_ERROR_OLDER_3M"",""POSITIVE_HISTORY_MONTH_COUNT_OLDER_3M"",""SCP_MAE_OLDER_3M"",""ML_MAE_OLDER_3M"",""SCP_RMSE_OLDER_3M"",""ML_RMSE_OLDER_3M"",""SCP_WAPE_OLDER_3M"",""ML_WAPE_OLDER_3M"",""SCP_BIAS_OLDER_3M"",""ML_BIAS_OLDER_3M"",""WINNER_METHOD_OLDER_3M"",""WINNER_MODEL_OLDER_3M"",""FINALIST_METHOD_OLDER_3M"",""FINALIST_MODEL_OLDER_3M"",""WINNER_IMPROVEMENT_PCT_OLDER_3M"",""TOTAL_HISTORY_RECENT_3M"",""SCP_TOTAL_FORECAST_RECENT_3M"",""ML_TOTAL_FORECAST_RECENT_3M"",""SCP_TOTAL_SIGNED_ERROR_RECENT_3M"",""ML_TOTAL_SIGNED_ERROR_RECENT_3M"",""SCP_TOTAL_ABS_ERROR_RECENT_3M"",""ML_TOTAL_ABS_ERROR_RECENT_3M"",""SCP_TOTAL_SQUARED_ERROR_RECENT_3M"",""ML_TOTAL_SQUARED_ERROR_RECENT_3M"",""POSITIVE_HISTORY_MONTH_COUNT_RECENT_3M"",""SCP_MAE_RECENT_3M"",""ML_MAE_RECENT_3M"",""SCP_RMSE_RECENT_3M"",""ML_RMSE_RECENT_3M"",""SCP_WAPE_RECENT_3M"",""ML_WAPE_RECENT_3M"",""SCP_BIAS_RECENT_3M"",""ML_BIAS_RECENT_3M"",""WINNER_METHOD_RECENT_3M"",""WINNER_MODEL_RECENT_3M"",""FINALIST_METHOD_RECENT_3M"",""FINALIST_MODEL_RECENT_3M"",""WINNER_IMPROVEMENT_PCT_RECENT_3M"",""TOTAL_HISTORY_6M"",""SCP_TOTAL_FORECAST_6M"",""ML_TOTAL_FORECAST_6M"",""SCP_TOTAL_SIGNED_ERROR_6M"",""ML_TOTAL_SIGNED_ERROR_6M"",""SCP_TOTAL_ABS_ERROR_6M"",""ML_TOTAL_ABS_ERROR_6M"",""SCP_TOTAL_SQUARED_ERROR_6M"",""ML_TOTAL_SQUARED_ERROR_6M"",""POSITIVE_HISTORY_MONTH_COUNT_6M"",""SCP_MAE_6M"",""ML_MAE_6M"",""SCP_RMSE_6M"",""ML_RMSE_6M"",""SCP_WAPE_6M"",""ML_WAPE_6M"",""SCP_BIAS_6M"",""ML_BIAS_6M"",""WINNER_METHOD_6M"",""WINNER_MODEL_6M"",""FINALIST_METHOD_6M"",""FINALIST_MODEL_6M"",""WINNER_IMPROVEMENT_PCT_6M"",""COPIED_AT"",""HAS_ML_EXCLUDED"",""ML_EXCLUSION_REASON"",""SCP_NO_OUTPUT_REASON"""
"10313,63,62,10467,1,108,""MERCADONA, 1105 PARC SAGU"",""361"",,,,MovingAverage3M,seasonal_discontinuous_acceptable,seasonal_discontinuous_acceptable_acceptable,acceptable,syntetos-boylan,syntetos-boylan,success,seasonal_discontinuous_acceptable,NOT_COMPARABLE_NO_HISTORY,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11 12:55:22.869,0,,NoForecastRowsMaterialized"
"10314,63,62,10467,1,109,""MERCADONA, 939 S.SADURNI"",""331"",,,,,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11 12:55:22.869,1,MissingHistory,NoForecastRowsMaterialized"
"10315,63,62,10467,1,110,""MERCADONA, 927 CIEMPOZUEL"",""334"",,,,AutoARIMA,smooth_acceptable,smooth_acceptable_acceptable,acceptable,x11 seasonal,x11 seasonal,success,smooth_acceptable,COMPARABLE,1,1,1,67712.0,89184.0,86976.0,100416.0,96768.0,112576.0,82425.0,108989.0,95885.0,96927.0,90030.0,104230.0,75388.0,108732.0,90784.0,97988.0,92192.0,105599.0,14713.0,19805.0,8909.0,-3489.0,-6738.0,-8346.0,7676.0,19548.0,3808.0,-2428.0,-4576.0,-6977.0,14713.0,19805.0,8909.0,3489.0,6738.0,8346.0,7676.0,19548.0,3808.0,2428.0,4576.0,6977.0,216472369,392238025,79370281,12173121,45400644,69655716,58920976,382124304,14500864,5895184.0,20939776,48678529,1,1,1,1,1,1,14713.0,19805.0,8909.0,3489.0,6738.0,8346.0,7676.0,19548.0,3808.0,2428.0,4576.0,6977.0,14713.0,19805.0,8909.0,3489.0,6738.0,8346.0,7676.0,19548.0,3808.0,2428.0,4576.0,6977.0,0.21728792533081284,0.222068980983136,0.10243055555555555,0.03474545889101338,0.06963045634920635,0.07413658328595793,0.1133624763705104,0.21918729817007535,0.0437821927888153,0.024179413639260676,0.04728835978835979,0.061975909607731666,0.21728792533081284,0.222068980983136,0.10243055555555555,-0.03474545889101338,-0.06963045634920635,-0.07413658328595793,0.1133624763705104,0.21918729817007535,0.0437821927888153,-0.024179413639260676,-0.04728835978835979,-0.061975909607731666,ML,ML,ML,ML,ML,ML,AutoARIMA,AutoARIMA,AutoARIMA,AutoARIMA,AutoARIMA,AutoARIMA,SCP,SCP,SCP,SCP,SCP,SCP,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,47.82845102970162,1.2976521080535237,57.25670670108879,30.409859558612773,32.08667260314634,16.403067337646775,309760.0,291187.0,295779.0,-18573.0,-13981.0,18573.0,13981.0,127229481,75513489,3,6191.0,4660.333333333333,6512.282779486775,5017.0871030907965,0.059959323347107435,0.04513494318181818,-0.059959323347107435,-0.04513494318181818,ML,AutoARIMA,SCP,x11 seasonal,24.72406181015452,243872.0,287299.0,274904.0,43427.0,31032.0,43427.0,31032.0,688080675,455546144,3,14475.666666666666,10344.0,15144.64344248487,12322.691048089564,0.1780729235008529,0.12724708043563837,0.1780729235008529,0.12724708043563837,ML,AutoARIMA,SCP,x11 seasonal,28.54215119626039,553632.0,578486.0,570683.0,24854.0,17051.0,62000.0,45013.0,815310156,531059633,6,10333.333333333334,7502.166666666667,11656.973277828169,9407.972089315175,0.11198774637304203,0.08130491012080227,0.04489263626379978,0.030798436506560313,ML,AutoARIMA,SCP,x11 seasonal,27.398387096774197,2026-07-11 12:55:22.869,0,,"
"10316,63,62,10467,1,111,""MERCADONA, 1246 RIBARROJA"",""351"",,,,HistoricAverage,smooth_recentRelease,smooth_recentRelease_recentRelease,recentRelease,average,average,success,smooth_recentRelease,COMPARABLE,1,1,1,34368.0,38112.0,39228.0,41892.0,34764.0,39840.0,39365.0,39364.0,39364.0,40360.0,40359.0,40359.0,37339.0,37339.0,37339.0,36219.0,36219.0,36219.0,4997.0,1252.0,136.0,-1532.0,5595.0,519.0,2971.0,-773.0,-1889.0,-5673.0,1455.0,-3621.0,4997.0,1252.0,136.0,1532.0,5595.0,519.0,2971.0,773.0,1889.0,5673.0,1455.0,3621.0,24970009,1567504.0,18496.0,2347024.0,31304025,269361.0,8826841.0,597529.0,3568321.0,32182929,2117025.0,13111641,1,1,1,1,1,1,4997.0,1252.0,136.0,1532.0,5595.0,519.0,2971.0,773.0,1889.0,5673.0,1455.0,3621.0,4997.0,1252.0,136.0,1532.0,5595.0,519.0,2971.0,773.0,1889.0,5673.0,1455.0,3621.0,0.14539688081936686,0.03285054575986566,0.0034669113898235953,0.03657022820586269,0.16094235415947533,0.01302710843373494,0.08644669459962756,0.02028232577665827,0.048154379524829205,0.13541965052993413,0.041853641698308595,0.09088855421686746,0.14539688081936686,0.03285054575986566,0.0034669113898235953,-0.03657022820586269,0.16094235415947533,0.01302710843373494,0.08644669459962756,-0.02028232577665827,-0.048154379524829205,-0.13541965052993413,0.041853641698308595,-0.09088855421686746,ML,ML,SCP,SCP,ML,SCP,HistoricAverage,HistoricAverage,average,average,HistoricAverage,average,SCP,SCP,ML,ML,SCP,ML,average,average,HistoricAverage,HistoricAverage,average,HistoricAverage,40.54432659595758,38.25878594249201,92.80042350449975,72.99488806627886,73.99463806970509,85.66694283347142,116496.0,121078.0,108657.0,4582.0,-7839.0,7646.0,10749.0,33920410,47411595,3,2548.6666666666665,3583.0,3362.559045330406,3975.4075262795386,0.06563315478643043,0.09226926246394726,0.03933182255184727,-0.06728986402966626,SCP,average,ML,HistoricAverage,28.867801655968,111708.0,118093.0,112017.0,6385.0,309.0,6385.0,5633.0,26556009,12992691,3,2128.3333333333335,1877.6666666666667,2975.231587624735,2081.080728852199,0.05715794750599778,0.0504261109320729,0.05715794750599778,0.002766140294338812,ML,HistoricAverage,SCP,average,11.777603758809715,228204.0,239171.0,220674.0,10967.0,-7530.0,14031.0,16382.0,60476419,60404286,6,2338.5,2730.3333333333335,3174.8075794710244,3172.9136452163334,0.06148446127149393,0.07178664703510894,0.04805787803894761,-0.03299679234369249,SCP,average,ML,HistoricAverage,14.351117079721643,2026-07-11 12:55:22.869,0,,"
"10317,63,62,10467,1,112,""MERCADONA, 1158 CIEMPOZUE"",""457"",,,,,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11 12:55:22.869,1,MissingHistory,NoForecastRowsMaterialized"
"10318,63,62,10467,1,113,"""",""453"",,,,,unknown_oneOff,unknown_oneOff_oneOff,oneOff,average,average,success,unknown_oneOff,NOT_COMPARABLE_MISSING_ML,1,1,0,0.0,0.0,0.0,715.0,0.0,0.0,715.0,715.0,715.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11 12:55:22.869,0,,NoForecastRowsMaterialized"
"10319,63,62,10467,1,114,""MERCADONA, 939 S.SADURNI"",""457"",,,,,,,,preserve current forecast,preserve current forecast,success,,NOT_COMPARABLE_MISSING_SCP_AND_ML,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-11 12:55:22.869,1,MissingHistory,NoForecastRowsMaterialized"
"10320,63,62,10467,1,115,""MERCADONA, 1041 ABRERA FR"",""437"",,,,HistoricAverage,intermittent_newRelease,intermittent_newRelease_newRelease,newRelease,syntetos-boylan,syntetos-boylan,success,intermittent_newRelease,COMPARABLE,1,1,1,0.0,0.0,0.0,0.0,9288.0,12368.0,4532.0,4531.0,4532.0,2888.0,2888.0,2888.0,0.0,0.0,0.0,6136.0,6136.0,6136.0,4532.0,4531.0,4532.0,2888.0,-6400.0,-9480.0,0.0,0.0,0.0,6136.0,-3152.0,-6232.0,4532.0,4531.0,4532.0,2888.0,6400.0,9480.0,0.0,0.0,0.0,6136.0,3152.0,6232.0,20539024,20529961,20539024,8340544.0,40960000,89870400,0.0,0.0,0.0,37650496,9935104.0,38837824,0,0,0,0,1,1,,,,,6400.0,9480.0,,,,,3152.0,6232.0,,,,,6400.0,9480.0,,,,,3152.0,6232.0,,,,,0.6890611541774333,0.7664941785252264,,,,,0.33936261843238585,0.5038809831824063,,,,,-0.6890611541774333,-0.7664941785252264,,,,,-0.33936261843238585,-0.5038809831824063,,,,,ML,ML,,,,,HistoricAverage,HistoricAverage,,,,,SCP,SCP,,,,,syntetos-boylan,syntetos-boylan,,,,,50.75000000000001,34.26160337552742,21656.0,8664.0,18408.0,-12992.0,-3248.0,18768.0,15520.0,139170944,86423424,2,9384.0,7760.0,8341.790695048636,6573.561591709627,0.8666420391577392,0.7166605097894349,-0.5999261174732176,-0.1499815293683044,ML,HistoricAverage,SCP,syntetos-boylan,17.30605285592497,0.0,13595.0,0.0,13595.0,0.0,13595.0,0.0,61608009,0.0,0,,,,,,,,,,,,,,21656.0,22259.0,18408.0,603.0,-3248.0,32363.0,15520.0,200778953,86423424,2,16181.5,7760.0,10019.454900342633,6573.561591709627,1.4944126339120798,0.7166605097894349,0.027844477281123013,-0.1499815293683044,ML,HistoricAverage,SCP,syntetos-boylan,52.044000865185545,2026-07-11 12:55:22.869,0,,"
"10321,63,62,10467,1,116,""MERCADONA, 1131 ANTEQUERA"",""327"",,,,AutoETS,smooth_acceptable,smooth_acceptable_acceptable,acceptable,x11 seasonal,x11 seasonal,success,smooth_acceptable,COMPARABLE,1,1,1,18620.0,18670.0,16520.0,18560.0,12860.0,15520.0,15859.0,16049.0,14764.0,16352.0,14423.0,15808.0,17838.0,17698.0,15674.0,16436.0,14262.0,15329.0,-2761.0,-2621.0,-1756.0,-2208.0,1563.0,288.0,-782.0,-972.0,-846.0,-2124.0,1402.0,-191.0,2761.0,2621.0,1756.0,2208.0,1563.0,288.0,782.0,972.0,846.0,2124.0,1402.0,191.0,7623121.0,6869641.0,3083536.0,4875264.0,2442969.0,82944.0,611524.0,944784.0,715716.0,4511376.0,1965604.0,36481.0,1,1,1,1,1,1,2761.0,2621.0,1756.0,2208.0,1563.0,288.0,782.0,972.0,846.0,2124.0,1402.0,191.0,2761.0,2621.0,1756.0,2208.0,1563.0,288.0,782.0,972.0,846.0,2124.0,1402.0,191.0,0.14828141783029,0.14038564542046064,0.10629539951573849,0.11896551724137931,0.12153965785381027,0.018556701030927835,0.04199785177228786,0.052062131762185326,0.051210653753026636,0.11443965517241379,0.10902021772939346,0.012306701030927835,-0.14828141783029,-0.14038564542046064,-0.10629539951573849,-0.11896551724137931,0.12153965785381027,0.018556701030927835,-0.04199785177228786,-0.052062131762185326,-0.051210653753026636,-0.11443965517241379,0.10902021772939346,-0.012306701030927835,ML,ML,ML,ML,ML,ML,AutoETS,AutoETS,AutoETS,AutoETS,AutoETS,AutoETS,SCP,SCP,SCP,SCP,SCP,SCP,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,x11 seasonal,71.6769286490402,62.91491797024037,51.82232346241457,3.8043478260869583,10.300703774792073,33.68055555555556,46940.0,46583.0,46027.0,-357.0,-913.0,4059.0,3717.0,7401177.0,6513461.0,3,1353.0,1239.0,1570.6874291214021,1473.4835142161132,0.08647209203238176,0.07918619514273541,-0.007605453770771198,-0.019450362164465274,ML,AutoETS,SCP,x11 seasonal,8.42572062084257,53810.0,46672.0,51210.0,-7138.0,-2600.0,7138.0,2600.0,17576298,2272024.0,3,2379.3333333333335,866.6666666666666,2420.4887936117366,870.2536028844313,0.1326519234343059,0.04831815647649136,-0.1326519234343059,-0.04831815647649136,ML,AutoETS,SCP,x11 seasonal,63.575231157186884,100750.0,93255.0,97237.0,-7495.0,-3513.0,11197.0,6317.0,24977475,8785485.0,6,1866.1666666666667,1052.8333333333333,2040.3216658164467,1210.0609488781959,0.11113647642679901,0.06269975186104218,-0.07439205955334988,-0.03486848635235732,ML,AutoETS,SCP,x11 seasonal,43.58310261677236,2026-07-11 12:55:22.869,0,,"
"10322,63,62,10467,1,117,SAN ISIDRO,""351"",,,,MovingAverage12M,smooth_acceptable,smooth_acceptable_acceptable,acceptable,x11 lineal,x11 lineal,success,smooth_acceptable,COMPARABLE,1,1,1,13296.0,14736.0,15240.0,16020.0,13980.0,16428.0,14757.0,15168.0,14705.0,14929.0,14547.0,15670.0,15244.0,15244.0,15244.0,15528.0,15528.0,15528.0,1461.0,432.0,-535.0,-1091.0,567.0,-758.0,1948.0,508.0,4.0,-492.0,1548.0,-900.0,1461.0,432.0,535.0,1091.0,567.0,758.0,1948.0,508.0,4.0,492.0,1548.0,900.0,2134521.0,186624.0,286225.0,1190281.0,321489.0,574564.0,3794704.0,258064.0,16.0,242064.0,2396304.0,810000.0,1,1,1,1,1,1,1461.0,432.0,535.0,1091.0,567.0,758.0,1948.0,508.0,4.0,492.0,1548.0,900.0,1461.0,432.0,535.0,1091.0,567.0,758.0,1948.0,508.0,4.0,492.0,1548.0,900.0,0.1098826714801444,0.029315960912052116,0.03510498687664042,0.06810237203495631,0.04055793991416309,0.04614073532992452,0.14651022864019253,0.03447339847991314,0.000262467191601,0.030711610486891385,0.11072961373390558,0.0547845142439737,0.1098826714801444,0.029315960912052116,-0.03510498687664042,-0.06810237203495631,0.04055793991416309,-0.04614073532992452,0.14651022864019253,0.03447339847991314,0.000262467191601,-0.030711610486891385,0.11072961373390558,-0.0547845142439737,SCP,SCP,ML,ML,SCP,SCP,x11 lineal,x11 lineal,MovingAverage12M,MovingAverage12M,x11 lineal,x11 lineal,ML,ML,SCP,SCP,ML,ML,MovingAverage12M,MovingAverage12M,x11 lineal,x11 lineal,MovingAverage12M,MovingAverage12M,25.0,14.96062992125985,99.25233644859813,54.903758020164986,63.372093023255815,15.777777777777773,46428.0,45146.0,46584.0,-1282.0,156.0,2416.0,2940.0,2086334.0,3448368.0,3,805.3333333333334,980.0,833.9332507261397,1072.126858165581,0.05203756353924356,0.06332385629361592,-0.027612647540277417,0.0033600413543551306,SCP,x11 lineal,ML,MovingAverage12M,17.823129251700678,43272.0,44630.0,45732.0,1358.0,2460.0,2428.0,2460.0,2607370.0,4052784.0,3,809.3333333333334,820.0,932.267844202155,1162.2942828733178,0.05611018672582733,0.05684969495285635,0.03138288038454428,0.05684969495285635,SCP,x11 lineal,ML,MovingAverage12M,1.3008130081300722,89700.0,89776.0,92316.0,76.0,2616.0,4844.0,5400.0,4693704.0,7501152.0,6,807.3333333333334,900.0,884.4682018026425,1118.1198504632675,0.054002229654403565,0.06020066889632107,0.0008472686733556,0.029163879598662207,SCP,x11 lineal,ML,MovingAverage12M,10.296296296296303,2026-07-11 12:55:22.869,0,,"
"10323,63,62,10467,1,118,SAN ISIDRO,""357"",,,,AutoETS,smooth_acceptable,smooth_acceptable_acceptable,acceptable,x11 lineal,x11 lineal,success,smooth_acceptable,COMPARABLE,1,1,1,62880.0,69120.0,61392.0,68448.0,59376.0,63360.0,62516.0,66004.0,61996.0,61305.0,57677.0,61668.0,58595.0,61988.0,59607.0,57446.0,57390.0,57335.0,-364.0,-3116.0,604.0,-7143.0,-1699.0,-1692.0,-4285.0,-7132.0,-1785.0,-11002.0,-1986.0,-6025.0,364.0,3116.0,604.0,7143.0,1699.0,1692.0,4285.0,7132.0,1785.0,11002.0,1986.0,6025.0,132496.0,9709456.0,364816.0,51022449,2886601.0,2862864.0,18361225,50865424,3186225.0,121044004,3944196.0,36300625,1,1,1,1,1,1,364.0,3116.0,604.0,7143.0,1699.0,1692.0,4285.0,7132.0,1785.0,11002.0,1986.0,6025.0,364.0,3116.0,604.0,7143.0,1699.0,1692.0,4285.0,7132.0,1785.0,11002.0,1986.0,6025.0,0.005788804071246819,0.04508101851851852,0.009838415428720354,0.10435659186535765,0.028614254917811912,0.026704545454545453,0.06814567430025445,0.10318287037037037,0.029075449569976545,0.16073515661524077,0.033447857720291026,0.0950915404040404,-0.005788804071246819,-0.04508101851851852,0.009838415428720354,-0.10435659186535765,-0.028614254917811912,-0.026704545454545453,-0.06814567430025445,-0.10318287037037037,-0.029075449569976545,-0.16073515661524077,-0.033447857720291026,-0.0950915404040404,SCP,SCP,SCP,SCP,SCP,SCP,x11 lineal,x11 lineal,x11 lineal,x11 lineal,x11 lineal,x11 lineal,ML,ML,ML,ML,ML,ML,AutoETS,AutoETS,AutoETS,AutoETS,AutoETS,AutoETS,91.50525087514585,56.30959057767807,66.16246498599439,35.07544082894019,14.451158106747226,71.91701244813278,191184.0,180650.0,172171.0,-10534.0,-19013.0,10534.0,19013.0,56771914,161288825,3,3511.3333333333335,6337.666666666667,4350.169115486585,7332.321710527073,0.055098753033726675,0.09944869863586911,-0.055098753033726675,-0.09944869863586911,SCP,x11 lineal,ML,AutoETS,44.59580287171935,193392.0,190516.0,180190.0,-2876.0,-13202.0,4084.0,13202.0,10206768,72412874,3,1361.3333333333333,4400.666666666667,1844.5205339057627,4913.005665238609,0.021117729792338877,0.06826549185074873,-0.01487134938363531,-0.06826549185074873,SCP,x11 lineal,ML,AutoETS,69.06529313740342,384576.0,371166.0,352361.0,-13410.0,-32215.0,14618.0,32215.0,66978682,233701699,6,2436.3333333333335,5369.166666666667,3341.124611065362,6241.016196635502,0.038010692294891,0.08376757779996671,-0.03486957064403395,-0.08376757779996671,SCP,x11 lineal,ML,AutoETS,54.62362253608567,2026-07-11 12:55:22.869,0,,"
